title,link,price,seller,condition,site_code,pagina,lote
Título não encontrado,https://www.mercadolivre.com.br/invicta-garrafa-termica-aco-inox-bule-wave-1-litro/p/MLB19753918?searchVariation=MLB19753918#polycard_client=search-nordic&searchVariation=MLB19753918&wid=MLB3854120431&position=8&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$11,75",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/rolha-dupla-aco-termolar-cor-preto/p/MLB26071503?searchVariation=MLB26071503#polycard_client=search-nordic&searchVariation=MLB26071503&wid=MLB3955877608&position=28&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/modus-garrafa-termica-a-vacuo-1000ml-portatil-aco-inoxidavel-cor-preto/p/MLB42250146?searchVariation=MLB42250146#polycard_client=search-nordic&searchVariation=MLB42250146&wid=MLB5141531086&position=16&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 2x R$34,36 sem juros",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-450ml-escolar-infantil-suco-agua-animais-cor-garrafa-termica-450ml-dinossauro/p/MLB27871553?searchVariation=MLB27871553#polycard_client=search-nordic&searchVariation=MLB27871553&wid=MLB4864976754&position=14&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$6,66",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-squeeze-cafe-500ml-copo-caneca-antivazamento/p/MLB23147715?searchVariation=MLB23147715#polycard_client=search-nordic&searchVariation=MLB23147715&wid=MLB3924914721&position=6&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$3,81",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/vittak-garrafa-bule-termica-wood-fashion-1000ml-cafe-cha-cor-preta-mesa-posta-cabo-madeira/p/MLB37974651?searchVariation=MLB37974651#polycard_client=search-nordic&searchVariation=MLB37974651&wid=MLB5333065434&position=11&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$5,17",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-isotrmica-de-caminhada-em-inox-04-litros-cor-azul/p/MLB32978227?searchVariation=MLB32978227#polycard_client=search-nordic&searchVariation=MLB32978227&wid=MLB3596261769&position=12&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 5x R$32,80 sem juros",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/tampa-rosqueada-de-presso-para-garrafa-termica-termolar/p/MLB26986737#polycard_client=search-nordic&searchVariation=MLB26986737&wid=MLB3566396481&position=3&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-massima-rolha-com-ampola-preto-1l-aladdin/p/MLB35808087?searchVariation=MLB35808087#polycard_client=search-nordic&searchVariation=MLB35808087&wid=MLB4994262024&position=9&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$6,68",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-atacama-25-litros-soprano/p/MLB20722890?searchVariation=MLB20722890#polycard_client=search-nordic&searchVariation=MLB20722890&wid=MLB5313923238&position=13&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$3,32",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-termolar-magic-pump-1l-preta/p/MLB11571344?searchVariation=MLB11571344#polycard_client=search-nordic&searchVariation=MLB11571344&wid=MLB4318916588&position=17&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$4,11",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/modus-garrafa-termica-de-304-aco-inox-de-agua-manter-a-vacuo-750ml-roxo/p/MLB42102328?searchVariation=MLB42102328#polycard_client=search-nordic&searchVariation=MLB42102328&wid=MLB3882368663&position=30&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 2x R$30,80 sem juros",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://produto.mercadolivre.com.br/MLB-3641851925-garrafa-termica-fina-e-elegante-artriun-slim-275ml-_JM?searchVariation=180200605542#polycard_client=search-nordic&searchVariation=180200605542&position=46&search_layout=grid&type=item&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9,"em 12x R$3,62",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4021936565-garrafa-termica-3-litros-stanlux-de-aco-inoxidavel-_JM?searchVariation=183276343958#polycard_client=search-nordic&searchVariation=183276343958&position=47&search_layout=grid&type=item&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9,"em 12x R$15,59",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-garrafa-termica-com-termmetro-1l-cor-verde-cor-verde-claro/p/MLB27584782?searchVariation=MLB27584782#polycard_client=search-nordic&searchVariation=MLB27584782&wid=MLB3859613531&position=23&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$4,02",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-gatilho-facil-para-cafe-suco-1-l-tokyo-cor-preto/p/MLB35591754?searchVariation=MLB35591754#polycard_client=search-nordic&searchVariation=MLB35591754&wid=MLB3653913723&position=24&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$7,28",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://produto.mercadolivre.com.br/MLB-3849594933-garrafa-termica-800ml-agua-squeeze-inox-academia-com-alca-_JM?searchVariation=184862589439#polycard_client=search-nordic&searchVariation=184862589439&position=48&search_layout=grid&type=item&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9,"em 12x R$4,31",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5336530884-garrafa-que-sede-dotted-macaws-500ml-farm-78323973-_JM?searchVariation=183259130498#polycard_client=search-nordic&searchVariation=183259130498&position=49&search_layout=grid&type=item&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9,"em 4x R$37,25 sem juros",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-inox-800ml-squeeze-camping-vedaco-cor-prata/p/MLB26628784?searchVariation=MLB26628784#polycard_client=search-nordic&searchVariation=MLB26628784&wid=MLB5043467410&position=5&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$4,59",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/ampola-de-vidro-exclusiva-soprano-25l-c-vedaco/p/MLB24083345?searchVariation=MLB24083345#polycard_client=search-nordic&searchVariation=MLB24083345&wid=MLB3361192913&position=22&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$11,26",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-gocase-fresh-inox-parede-dupla-isolada-950ml-cor-preto/p/MLB28768686?searchVariation=MLB28768686#polycard_client=search-nordic&searchVariation=MLB28768686&wid=MLB5100897580&position=10&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$17,65",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-500ml-com-medidor-de-temperatura-digital-led/p/MLB23148381?searchVariation=MLB23148381#polycard_client=search-nordic&searchVariation=MLB23148381&wid=MLB3992260663&position=7&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/termo-termolar-magic-pump-18l-preto/p/MLB10005805?searchVariation=MLB10005805#polycard_client=search-nordic&searchVariation=MLB10005805&wid=MLB4046845363&position=4&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$5,90",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://produto.mercadolivre.com.br/MLB-3987863527-garrafa-termica-preta-25-l-grande-aco-inox-terere-_JM?searchVariation=183007530432#polycard_client=search-nordic&searchVariation=183007530432&position=50&search_layout=grid&type=item&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9,"em 12x R$13,23",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-dolce-home-com-termmetro-de-plastico-1l-branca/p/MLB23643885?searchVariation=MLB23643885#polycard_client=search-nordic&searchVariation=MLB23643885&wid=MLB4046978865&position=27&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$4,33",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/caneca-esportiva-isolada-de-aco-inoxidavel-800ml-com-palha-de-pvc-cor-roxo/p/MLB44953007?searchVariation=MLB44953007#polycard_client=search-nordic&searchVariation=MLB44953007&wid=MLB5232646890&position=38&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$4,51",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-infantil-funtainer-355ml-reino-da-selva/p/MLB35200031?searchVariation=MLB35200031#polycard_client=search-nordic&searchVariation=MLB35200031&wid=MLB3760041191&position=40&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$15,98",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/jarra-termica-25-litros-cha-cafe-terere-fliptop-termolar-cor-preto-e-amarelo/p/MLB42805379?searchVariation=MLB42805379#polycard_client=search-nordic&searchVariation=MLB42805379&wid=MLB5163987752&position=32&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$3,91",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-garrafo-termica-vermelha-3lts-invicta/p/MLB27589409?searchVariation=MLB27589409#polycard_client=search-nordic&searchVariation=MLB27589409&wid=MLB4009822187&position=33&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafo-termico-mantem-gelado-quente-cinza-plus-5l-termolar/p/MLB19724101?searchVariation=MLB19724101#polycard_client=search-nordic&searchVariation=MLB19724101&wid=MLB4258255716&position=35&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$3,77",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-1l-com-rattan-de-plastico-marrom-tress-lyor/p/MLB19809321?searchVariation=MLB19809321#polycard_client=search-nordic&searchVariation=MLB19809321&wid=MLB4614026920&position=19&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$6,59",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-de-agua-cafe-inox-com-termmetro-digital-smart-cup-500-ml-negro-cores-variadas/p/MLB28009635?searchVariation=MLB28009635#polycard_client=search-nordic&searchVariation=MLB28009635&wid=MLB4040916599&position=31&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-kouda-serrano-preto-3l/p/MLB41532548?searchVariation=MLB41532548#polycard_client=search-nordic&searchVariation=MLB41532548&wid=MLB3871384325&position=20&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 7x R$51,43 sem juros",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-aco-inox-12-litro-agua-gelada-garantida/p/MLB28775400?searchVariation=MLB28775400#polycard_client=search-nordic&searchVariation=MLB28775400&wid=MLB3716628523&position=21&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$5,29",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-florenca-065ml-unitermi-cor-rosa/p/MLB24213435?searchVariation=MLB24213435#polycard_client=search-nordic&searchVariation=MLB24213435&wid=MLB4690332330&position=18&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$2,93",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/chacal-garrafa-termica-chacal-55l-conserva-quente-e-frio-cor-preto/p/MLB22665750?searchVariation=MLB22665750#polycard_client=search-nordic&searchVariation=MLB22665750&wid=MLB5303613794&position=25&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$19,20",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/ampola-de-reposico-19-litros-mor/p/MLB28113189?searchVariation=MLB28113189#polycard_client=search-nordic&searchVariation=MLB28113189&wid=MLB3920967407&position=42&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-squeeze-agua-inox-academia-escritorio-500-ml-cor-preto/p/MLB21820151?searchVariation=MLB21820151#polycard_client=search-nordic&searchVariation=MLB21820151&wid=MLB4431946730&position=34&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$3,43",Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-em-aco-inox-com-termmetro-digital-led-50/p/MLB22665745?searchVariation=MLB22665745#polycard_client=search-nordic&searchVariation=MLB22665745&wid=MLB5305846652&position=29&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,3,3
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-vacuum-12h-com-visor-digital-e-cabo-madeira/p/MLB24379541?searchVariation=MLB24379541#polycard_client=search-nordic&searchVariation=MLB24379541&wid=MLB5265214402&position=41&search_layout=grid&type=product&tracking_id=a39c4707-ab27-49de-8496-c661b8de32f9&sid=search,"em 12x R$4,19",Vendedor não especificado,Não especificado,MLB,3,3
