title,link,price,seller,condition,site_code,pagina,lote
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4040245747-garrafa-squeeze-termica-12l-inox-liso-esportiva-betina-_JM?searchVariation=183426968656#polycard_client=search-nordic&searchVariation=183426968656&position=35&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54,"em 12x R$5,87",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-air-pot-slim-18-litros-invicta-airpot/p/MLB35809598?searchVariation=MLB35809598#polycard_client=search-nordic&searchVariation=MLB35809598&wid=MLB4021806475&position=3&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 12x R$7,35",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-2603598896-papa-pingo-para-garrafa-termica-cafe-cha-suporte-pingadeira-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&wid=MLB2603598896&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/tramontina-garrafa-termica-exata-12-l-cor-inox/p/MLB15506631#polycard_client=search-nordic&searchVariation=MLB15506631&wid=MLB4553531642&position=6&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 6x R$52,14 sem juros",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4020889331-garrafa-termica-vacuum-cup-ros-450-ml-_JM?searchVariation=183268299332#polycard_client=search-nordic&searchVariation=183268299332&position=37&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-inox-com-alca-transporte-color-500ml-mor/p/MLB40289591?searchVariation=MLB40289591#polycard_client=search-nordic&searchVariation=MLB40289591&wid=MLB5070852264&position=11&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 12x R$5,12",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5345589720-garrafa-termica-900ml-inox-parede-dupla-vevva-lift-_JM?searchVariation=183322723048#polycard_client=search-nordic&searchVariation=183322723048&position=38&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54,"em 2x R$39,49 sem juros",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5353728056-garrafa-termica-1l-elegante-para-cafe-e-cha-de-mesa-cozinha-_JM?searchVariation=187547749039#polycard_client=search-nordic&searchVariation=187547749039&position=39&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54,"em 12x R$6,86",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4039263031-garrafa-termica-500ml-symbols-playstation-_JM?searchVariation=187610380709#polycard_client=search-nordic&searchVariation=187610380709&position=40&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54,"em 12x R$10,77",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4027591691-garrafa-glub-glub-farm-500ml-romance-em-flor-marrom-_JM?searchVariation=187480402969#polycard_client=search-nordic&searchVariation=187480402969&position=41&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54,"em 12x R$12,81",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5336397474-garrafa-glub-glub-romance-em-flor-500ml-farm-78323545q-_JM?searchVariation=183258934438#polycard_client=search-nordic&searchVariation=183258934438&position=42&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54,"em 4x R$37,25 sem juros",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-1200ml-generica-100101-bebidas-quentes-e-frias-cor-branco-portatil-lsolamento-termico-antiderrapante/p/MLB36527402?searchVariation=MLB36527402#polycard_client=search-nordic&searchVariation=MLB36527402&wid=MLB5318891944&position=8&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 12x R$5,19",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-ideal-texturizada-de-vidro-1l-invicta-cor-preto/p/MLB20814812?searchVariation=MLB20814812#polycard_client=search-nordic&searchVariation=MLB20814812&wid=MLB5248686684&position=16&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 12x R$2,79",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-flip-straw-stanley-guava-651ml/p/MLB19908893?searchVariation=MLB19908893#polycard_client=search-nordic&searchVariation=MLB19908893&wid=MLB5221893892&position=17&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,em 6x R$36 sem juros,Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/ampola-de-vidro-garrafa-termica-tramontina-exata-12-l-cor-inox/p/MLB28132133?searchVariation=MLB28132133#polycard_client=search-nordic&searchVariation=MLB28132133&wid=MLB3550785681&position=9&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 12x R$10,68",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-com-infusor-420ml-em-aco-inox-cinza-e-branco/p/MLB22344908?searchVariation=MLB22344908#polycard_client=search-nordic&searchVariation=MLB22344908&wid=MLB5133078688&position=10&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 12x R$20,09",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/modus-garrafa-termica-isolada-a-vacuo-de-aco-inoxidavel-1700ml-cor-preto/p/MLB34342768?searchVariation=MLB34342768#polycard_client=search-nordic&searchVariation=MLB34342768&wid=MLB5060282758&position=14&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 4x R$36,07 sem juros",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-columbus-cafe-cha-1lt-alem-leifheit-cor-preto/p/MLB24602477?searchVariation=MLB24602477#polycard_client=search-nordic&searchVariation=MLB24602477&wid=MLB3874930121&position=19&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 6x R$57,50 sem juros",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/termo-termolar-mundial-1l-pretolisa/p/MLB11427618?searchVariation=MLB11427618#polycard_client=search-nordic&searchVariation=MLB11427618&wid=MLB4112357312&position=27&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 12x R$3,82",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-infantil-inox-dupla-camada-coala-clingo/p/MLB22345003?searchVariation=MLB22345003#polycard_client=search-nordic&searchVariation=MLB22345003&wid=MLB4034661587&position=15&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 12x R$8,68",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-stitch-infantil-escolar-400-ml-cor-azul-aco/p/MLB39388228?searchVariation=MLB39388228#polycard_client=search-nordic&searchVariation=MLB39388228&wid=MLB4021912479&position=21&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 12x R$7,73",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-personalizada-650mlestampa-com-sua-artelog/up/MLBU3140515933?searchVariation=MLBU3140515933#polycard_client=search-nordic&searchVariation=MLBU3140515933&wid=MLB4042266501&position=20&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 3x R$30,08 sem juros",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-vacum-500ml-com-kit-3-xicara-cafe-xtuned-cor-verde-claro/p/MLB38478121?searchVariation=MLB38478121#polycard_client=search-nordic&searchVariation=MLB38478121&wid=MLB4000377947&position=22&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 12x R$2,91",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4040811871-garrafa-termica-de-aco-inoxidavel-com-capacidade-de-500ml-_JM?searchVariation=187616783657#polycard_client=search-nordic&searchVariation=187616783657&position=43&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54,"em 2x R$37,49 sem juros",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-inox-termometro-visor-led-tampa-vacuo-500ml-cor-dourada/p/MLB24719710?searchVariation=MLB24719710#polycard_client=search-nordic&searchVariation=MLB24719710&wid=MLB3841172521&position=31&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-1621870255-cabecote-de-succo-soprano-10-19-e-25-litros-exclusiva-_JM?searchVariation=61558792594#polycard_client=search-nordic&searchVariation=61558792594&position=44&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54,"em 12x R$11,06",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/bule-termico-exata-1l-61636108-tramontina-cor-verde/p/MLB19663368?searchVariation=MLB19663368#polycard_client=search-nordic&searchVariation=MLB19663368&wid=MLB3321778325&position=30&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 12x R$4,35",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-22-litros-em-aco-inox-inquebravel-frigopro/p/MLB28876611#polycard_client=search-nordic&searchVariation=MLB28876611&wid=MLB4838172686&position=18&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 5x R$33,80 sem juros",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5360983062-garrafa-stanley-termica-all-day-slim-bottle-059l-_JM?searchVariation=183419616492#polycard_client=search-nordic&searchVariation=183419616492&position=45&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54,"em 12x R$39,02",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4031245865-garrafa-estampa-inox-squeeze-termica-dia-das-mes-_JM?searchVariation=183349134886#polycard_client=search-nordic&searchVariation=183349134886&position=46&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54,"em 12x R$5,51",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4019141751-kit-2-garrafa-termica-18l-bege-1-bandeja-organizador-preto-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&wid=MLB4019141751&sid=search,"em 12x R$18,19",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/modus-garrafa-termica-inox-c-tampa-750ml-preto/p/MLB21519133?searchVariation=MLB21519133#polycard_client=search-nordic&searchVariation=MLB21519133&wid=MLB5110728748&position=25&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 2x R$31,20 sem juros",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-12h-gelada-8h-quente-946ml-qgk-vmlj-cor-vermelho-e-laranja/p/MLB21720311?searchVariation=MLB21720311#polycard_client=search-nordic&searchVariation=MLB21720311&wid=MLB3826351229&position=29&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5335783396-refil-canudo-thermos-foogo-modelo-bs535-290ml-original-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&wid=MLB5335783396&sid=search,"em 12x R$5,93",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4028673097-garrafa-termica-600ml-personalizada-gratis-com-seu-nome-_JM?searchVariation=183331373610#polycard_client=search-nordic&searchVariation=183331373610&position=49&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54,"em 2x R$43,98 sem juros",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5337831362-kit-2-garrafa-termica-1l-inox-1-bandeja-organizadora-ii-_JM#polycard_client=search-nordic&position=50&search_layout=grid&type=item&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&wid=MLB5337831362&sid=search,"em 12x R$17,89",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/cabecote-bomba-de-presso-e-tubo-garrafa-termica-termolar-cor-preto/p/MLB25473807?searchVariation=MLB25473807#polycard_client=search-nordic&searchVariation=MLB25473807&wid=MLB3504356855&position=26&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,em 12x R$6,Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-adventure-20-stanley-polar-1l/p/MLB25735491?searchVariation=MLB25735491#polycard_client=search-nordic&searchVariation=MLB25735491&wid=MLB3916254489&position=28&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 6x R$42,33 sem juros",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-de-aco-inoxidavel-coleman-19-lts-growler-black/p/MLB19772280?searchVariation=MLB19772280#polycard_client=search-nordic&searchVariation=MLB19772280&wid=MLB5344517806&position=24&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 12x R$23,72",Vendedor não especificado,Não especificado,MLB,7,7
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-inox-squeeze-500ml-com-parede-dupla-ja-cor-preto/p/MLB34896890?searchVariation=MLB34896890#polycard_client=search-nordic&searchVariation=MLB34896890&wid=MLB3640973297&position=23&search_layout=grid&type=product&tracking_id=06af6f4c-b579-45d5-980f-29580574ef54&sid=search,"em 12x R$3,32",Vendedor não especificado,Não especificado,MLB,7,7
