title,link,price,seller,condition,site_code,pagina,lote
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5337486516-copo-garrafa-termico-com-glitter-inox-alca-1200ml-full-_JM?searchVariation=183265708396#polycard_client=search-nordic&searchVariation=183265708396&position=45&search_layout=grid&type=item&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57,"em 12x R$6,57",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-inox-946ml-32oz-com-tampa-branca-qgk/p/MLB21780854?searchVariation=MLB21780854#polycard_client=search-nordic&searchVariation=MLB21780854&wid=MLB3468529727&position=25&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,"em 12x R$7,64",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-icoffee-750ml-agua-fria-quente-c-vedaco-cor-roxo/p/MLB28878615?searchVariation=MLB28878615#polycard_client=search-nordic&searchVariation=MLB28878615&wid=MLB5285933366&position=26&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,"em 2x R$34,99 sem juros",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4445776850-garrafa-termica-gigante-hiddra-1200ml-bebidas-quentes-frias-_JM?searchVariation=179829577062#polycard_client=search-nordic&searchVariation=179829577062&position=46&search_layout=grid&type=item&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57,"em 3x R$33,33 sem juros",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4028139199-garrafa-termica-1-litro-com-termmetro-led-para-chas-cafe-_JM?searchVariation=187489717045#polycard_client=search-nordic&searchVariation=187489717045&position=47&search_layout=grid&type=item&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-verde-termometro-smart-display-chega-hj-sp/p/MLB26592798?searchVariation=MLB26592798#polycard_client=search-nordic&searchVariation=MLB26592798&wid=MLB4045877115&position=28&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,"em 12x R$4,90",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-aco-inox-lilac-12l-termopro-tp6514/p/MLB19764930#polycard_client=search-nordic&searchVariation=MLB19764930&wid=MLB3809562302&position=27&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,"em 12x R$18,62",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/cafeteira-prensa-francesa-capacidade-600ml-mimo-style-cor-preto/p/MLB19589666?searchVariation=MLB19589666#polycard_client=search-nordic&searchVariation=MLB19589666&wid=MLB5257571372&position=18&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4042272055-garrafa-inox-1l-termica-squeeze-temperatura-ideal-_JM?searchVariation=187657783559#polycard_client=search-nordic&searchVariation=187657783559&position=48&search_layout=grid&type=item&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57,"em 2x R$39,03 sem juros",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-mor-use-1-litro-framboesa-cor-rosa/p/MLB20814811#polycard_client=search-nordic&searchVariation=MLB20814811&wid=MLB4736164058&position=23&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,Preço não encontrado,Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5353706354-garrafinha-termica-agua-canudo-flip-inox-650ml-academia-_JM?searchVariation=183373627940#polycard_client=search-nordic&searchVariation=183373627940&position=49&search_layout=grid&type=item&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57,"em 12x R$5,87",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-air-pot-inox-new-vidro-1l-presso-invicta/p/MLB19850149#polycard_client=search-nordic&searchVariation=MLB19850149&wid=MLB3746207071&position=20&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,"em 12x R$7,33",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-de-vinho-750ml-camelbak-preto/p/MLB22507974?searchVariation=MLB22507974#polycard_client=search-nordic&searchVariation=MLB22507974&wid=MLB3968752633&position=21&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,"em 12x R$14,32",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/kit-pratico-para-cafe-garrafa-acucareiro-suporte-filtro-cor-preta/p/MLB19764933?searchVariation=MLB19764933#polycard_client=search-nordic&searchVariation=MLB19764933&wid=MLB3539187037&position=32&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,"em 12x R$4,74",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4030578423-personalizaco-a-laser-360-em-garrafas-termicas-10001200l-_JM?searchVariation=187510648487#polycard_client=search-nordic&searchVariation=187510648487&position=50&search_layout=grid&type=item&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57,"em 12x R$12,25",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/ampola-reposico-garrafa-termica-luminamagic-18l-termolar-cor-azul/p/MLB22357608?searchVariation=MLB22357608#polycard_client=search-nordic&searchVariation=MLB22357608&wid=MLB3597749341&position=24&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,"em 12x R$5,68",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-cafe-1-litro-nordica-cabo-madeira-no-vaza-cor-preta/p/MLB26824126?searchVariation=MLB26824126#polycard_client=search-nordic&searchVariation=MLB26824126&wid=MLB4032914551&position=29&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,"em 12x R$4,58",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/jarra-termica-25-litros-cha-cafe-terere-fliptop-termolar-cor-cinza/p/MLB21905614?searchVariation=MLB21905614#polycard_client=search-nordic&searchVariation=MLB21905614&wid=MLB5369251304&position=33&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,"em 12x R$3,13",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/modus-garrafa-termica-de-viagem-inox-800ml-agua-cor-roxo-com-canudo/p/MLB45647692?searchVariation=MLB45647692#polycard_client=search-nordic&searchVariation=MLB45647692&wid=MLB3958195681&position=31&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,"em 2x R$39,49 sem juros",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-12l-hercules-ga-50-12/p/MLB24221916?searchVariation=MLB24221916#polycard_client=search-nordic&searchVariation=MLB24221916&wid=MLB3437563803&position=34&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,em 12x R$15,Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/garrafo-agua-gelada-cafe-galo-termico-5-litros-invicta-cor-azul/p/MLB19743761?searchVariation=MLB19743761#polycard_client=search-nordic&searchVariation=MLB19743761&wid=MLB5146252416&position=36&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,"em 12x R$4,15",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/termo-termolar-r-evolution-rolha-dupla1-1l-aco-inoxidavel/p/MLB9927395?searchVariation=MLB9927395#polycard_client=search-nordic&searchVariation=MLB9927395&wid=MLB3950407179&position=30&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,"em 12x R$15,18",Vendedor não especificado,Não especificado,MLB,8,8
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-kouda-grey-750ml-cor-preto/p/MLB41530665?searchVariation=MLB41530665#polycard_client=search-nordic&searchVariation=MLB41530665&wid=MLB5147267658&position=35&search_layout=grid&type=product&tracking_id=7eb48254-3826-405b-89ef-a94c0cbdba57&sid=search,"em 12x R$18,44",Vendedor não especificado,Não especificado,MLB,8,8
