title,link,price,seller,condition,site_code,pagina,lote
Título não encontrado,https://www.mercadolivre.com.br/ampola-de-reposico-garrafa-termica-lumina-18l-termolar-cor-prateado/p/MLB22476863?searchVariation=MLB22476863#polycard_client=search-nordic&searchVariation=MLB22476863&wid=MLB5270830358&position=7&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,em 12x R$5,Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://produto.mercadolivre.com.br/MLB-3829686991-garrafa-termica-1200ml-bebidas-quente-e-fria-enviar-rapido-_JM?searchVariation=184521292757#polycard_client=search-nordic&searchVariation=184521292757&position=40&search_layout=grid&type=item&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc,"em 12x R$5,68",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-filtra-agua-stone-water-garrafa-filtro-purificador-cor-verde/p/MLB29594968?searchVariation=MLB29594968#polycard_client=search-nordic&searchVariation=MLB29594968&wid=MLB4415951510&position=17&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 7x R$55,57 sem juros",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-presso-18-l-cafe-cha-agua-quente-e-fria/p/MLB23791013?searchVariation=MLB23791013#polycard_client=search-nordic&searchVariation=MLB23791013&wid=MLB5365540538&position=11&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$6,25",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-inox-agua-gelada-para-academia-viagem-750ml/p/MLB22333020?searchVariation=MLB22333020#polycard_client=search-nordic&searchVariation=MLB22333020&wid=MLB5339062216&position=8&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$2,94",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/botijo-com-torneira-5l-arezzo-unitermi-cor-preto/p/MLB35102836?searchVariation=MLB35102836#polycard_client=search-nordic&searchVariation=MLB35102836&wid=MLB4706331850&position=12&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$5,87",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5369182686-garrafa-de-agua-_JM?searchVariation=187739287533#polycard_client=search-nordic&searchVariation=187739287533&position=41&search_layout=grid&type=item&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc,"em 12x R$24,45",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/squeeze-garrafa-termicainox-parede-dupla-monaco-contigo-cor-inox/p/MLB19743700?searchVariation=MLB19743700#polycard_client=search-nordic&searchVariation=MLB19743700&wid=MLB3945340777&position=4&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$6,76",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5352494768-garrafa-termica-inox-1500ml-com-vedaco-total-quente-e-frio-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&wid=MLB5352494768&sid=search,"em 3x R$35,87 sem juros",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-unitermi-presso-cafe-verona-18-litros-inox-cor-prateado/p/MLB36528871?searchVariation=MLB36528871#polycard_client=search-nordic&searchVariation=MLB36528871&wid=MLB3878483741&position=21&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 3x R$39,99 sem juros",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/canudo-de-substituico-para-garrafa-termica-universal-thermosclingo/p/MLB24808228?searchVariation=MLB24808228#polycard_client=search-nordic&searchVariation=MLB24808228&wid=MLB3518854473&position=24&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$3,04",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-950ml-revomax-isolada-vacuo-36-horas-gelado-cor-preto-onix/p/MLB25205379?searchVariation=MLB25205379#polycard_client=search-nordic&searchVariation=MLB25205379&wid=MLB3962979263&position=27&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 6x R$31,50 sem juros",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-stanley-classic-matte-red-095l-cor-vermelho/p/MLB15542575?searchVariation=MLB15542575#polycard_client=search-nordic&searchVariation=MLB15542575&wid=MLB5310277636&position=14&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$19,21",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-le-creuset-termica-on-the-go-inox-500ml-azure-blue/p/MLB47161094?searchVariation=MLB47161094#polycard_client=search-nordic&searchVariation=MLB47161094&wid=MLB4034162501&position=20&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$30,45",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-kouda-960ml-preto-ladakh/p/MLB26824148?searchVariation=MLB26824148#polycard_client=search-nordic&searchVariation=MLB26824148&wid=MLB4014859942&position=30&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 6x R$36,48 sem juros",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-termolar-lumina-bomba-de-presso-1l/p/MLB9989931#polycard_client=search-nordic&searchVariation=MLB9989931&wid=MLB3945237597&position=15&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$6,85",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-de-cafe-rei-airpot-inox-19-litros/p/MLB48896687#polycard_client=search-nordic&searchVariation=MLB48896687&wid=MLB4041662197&position=19&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$7,35",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4038752027-garrafa-termica-para-terere-25l-inox-_JM?searchVariation=183410258586#polycard_client=search-nordic&searchVariation=183410258586&position=43&search_layout=grid&type=item&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc,"em 12x R$13,67",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-cobre-lumina-1l-bomba-presso-termolar-9751c/p/MLB19753905?searchVariation=MLB19753905#polycard_client=search-nordic&searchVariation=MLB19753905&wid=MLB5347256576&position=13&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$10,69",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-florenca-065ml-unitermi-cor-verde/p/MLB20814785?searchVariation=MLB20814785#polycard_client=search-nordic&searchVariation=MLB20814785&wid=MLB4581942186&position=25&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$2,93",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-aco-inox-750ml-ultra-inox-neuhaus/p/MLB46541755?searchVariation=MLB46541755#polycard_client=search-nordic&searchVariation=MLB46541755&wid=MLB4001507621&position=32&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$7,49",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5369342072-garrafa-powcan-termica-esportiva-fitness-12-lts-original-_JM?searchVariation=187740417891#polycard_client=search-nordic&searchVariation=187740417891&position=44&search_layout=grid&type=item&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc,"em 6x R$31,50 sem juros",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5366788142-garrafa-termica-500ml-tupperware-squeeze-6h-quente-frio-_JM?searchVariation=187697182143#polycard_client=search-nordic&searchVariation=187697182143&position=45&search_layout=grid&type=item&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc,"em 6x R$38,13 sem juros",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-cafe-cha-agua-magic-pump-18l-termolar-cor-vinho/p/MLB26818783?searchVariation=MLB26818783#polycard_client=search-nordic&searchVariation=MLB26818783&wid=MLB3892351345&position=37&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$6,36",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://produto.mercadolivre.com.br/MLB-3737319447-12-squeeze-sublimaco-garrafa-aluminio-prata-500ml-_JM?searchVariation=180715163168#polycard_client=search-nordic&searchVariation=180715163168&position=46&search_layout=grid&type=item&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc,"em 6x R$36,50 sem juros",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-wolff-de-aco-inox-bege/p/MLB22600236?searchVariation=MLB22600236#polycard_client=search-nordic&searchVariation=MLB22600236&wid=MLB3635857643&position=31&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$18,92",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://produto.mercadolivre.com.br/MLB-5365682702-garrafa-aluminio-500ml-mosqueto-mickey-mouse-zona-criativa-_JM?searchVariation=183447249406#polycard_client=search-nordic&searchVariation=183447249406&position=47&search_layout=grid&type=item&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc,"em 12x R$14,70",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://produto.mercadolivre.com.br/MLB-1971584477-garrafa-termica-isolada-a-vacuo-versity-coldkeeper-650ml-_JM?searchVariation=93341346129#polycard_client=search-nordic&searchVariation=93341346129&position=48&search_layout=grid&type=item&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc,"em 4x R$30,35 sem juros",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-lyor-escandinavia-de-plastico-nude-1l/p/MLB36519712?searchVariation=MLB36519712#polycard_client=search-nordic&searchVariation=MLB36519712&wid=MLB5071195490&position=34&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$6,28",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://produto.mercadolivre.com.br/MLB-4688671114-garrafa-termica-inox-750ml-bebidas-quentes-e-frias-squeeze-_JM?searchVariation=180501916794#polycard_client=search-nordic&searchVariation=180501916794&position=49&search_layout=grid&type=item&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc,"em 12x R$4,87",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-squeeze-de-academia-inox-agua-1-litro-sports-start-premium-cor-vermelho/p/MLB31013757?searchVariation=MLB31013757#polycard_client=search-nordic&searchVariation=MLB31013757&wid=MLB4434422010&position=18&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$3,91",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/squeeze-garrafa-termica-quente-frio-aco-inox-591ml-contigo-cor-marble/p/MLB24067824?searchVariation=MLB24067824#polycard_client=search-nordic&searchVariation=MLB24067824&wid=MLB5166879266&position=29&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$7,27",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://produto.mercadolivre.com.br/MLB-3703729919-jarra-garrafa-termica-caribe-2-litros-suco-agua-cha-unitermi-_JM?searchVariation=182880971837#polycard_client=search-nordic&searchVariation=182880971837&position=50&search_layout=grid&type=item&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc,"em 12x R$3,45",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-cook-1-litro-sem-ampola-hauskraft/p/MLB19936036?searchVariation=MLB19936036#polycard_client=search-nordic&searchVariation=MLB19936036&wid=MLB3644064373&position=35&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$19,53",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-para-agua-e-cafe-inox-parede-dupla-isolada-1200ml-bebidas-quentes-e-frias-cor-rosa/p/MLB37803232?searchVariation=MLB37803232#polycard_client=search-nordic&searchVariation=MLB37803232&wid=MLB3999074287&position=22&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$5,81",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-display-termmetro-1l-cor-verde-chega-hoje-cor-verde-escuro/p/MLB27575857?searchVariation=MLB27575857#polycard_client=search-nordic&searchVariation=MLB27575857&wid=MLB3916611481&position=23&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$4,89",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/garrafa-termica-potty-1-l-branca-cabo-de-madeira-dolce-home-cor-branco/p/MLB21497850?searchVariation=MLB21497850#polycard_client=search-nordic&searchVariation=MLB21497850&wid=MLB3175725041&position=26&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$4,63",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/cremeira-manual-em-aco-inox-espumador-de-leite-multiuso-cor-cinza/p/MLB21454875?searchVariation=MLB21454875#polycard_client=search-nordic&searchVariation=MLB21454875&wid=MLB3682348109&position=33&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$5,58",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/nova-torneira-para-botijo-termico-termolar-maxitermo-cor-preto/p/MLB24212929?searchVariation=MLB24212929#polycard_client=search-nordic&searchVariation=MLB24212929&wid=MLB3379584223&position=36&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$3,16",Vendedor não especificado,Não especificado,MLB,4,4
Título não encontrado,https://www.mercadolivre.com.br/botijo-galo-garrafa-termica-5lt-unitermi-terer-cafe-leite-cor-marfim/p/MLB35527524?searchVariation=MLB35527524#polycard_client=search-nordic&searchVariation=MLB35527524&wid=MLB3911872271&position=28&search_layout=grid&type=product&tracking_id=be6c894d-f6b0-4842-828d-6022352245dc&sid=search,"em 12x R$6,38",Vendedor não especificado,Não especificado,MLB,4,4
